15,0
17,1
16,0
17,0
16,1
15,1
15,0
16,0
15,1
16,1
17,1
15,0
16,0
18,1
17,1
17,0
18,0
17,0
17,1
16,1
15,1
14,1
17,0
15,0
16,0
15,1
16,1
17,1
14,0
18,1
15,0
16,0
17,0
19,1
25,1
21,1
18,0
26,1
25,0
19,0
21,0
27,1
26,0
28,1
30,0
29,0
28,0
27,0
36,0
35,1
34,1
35,0
34,0
34,1
34,0
34,1
34,0
34,1
34,0
33,1
34,1
33,0
32,1
33,1
34,0
33,0
32,0
32,1
32,0
32,1
32,0
32,1
32,0
32,1
32,0
32,1
32,0
32,1
32,0
32,1
32,0
47,1
32,1
47,0
32,0
32,1
32,0
32,1
32,0
32,1
48,1
47,1
34,1
33,1
32,0
33,0
48,0
33,1
32,1
47,0
33,0
48,1
34,0
48,0
35,1
33,1
35,0
32,0
33,0
33,1
33,0
33,1
32,1
33,0
36,1
36,0
32,0
35,1
35,0
35,1
35,0
32,1
33,1
32,0
32,1
36,1
36,0
30,1
33,0
32,0
29,1
36,1
30,0
35,1
29,0
35,0
36,0
33,1
32,1
30,1
36,1
32,0
29,1
33,0
36,0
27,1
28,1
30,0
29,0
29,1
27,0
28,0
30,1
28,1
30,0
27,1
29,0
28,0
27,0
26,1
25,1
26,0
19,1
21,1
25,0
19,0
17,1
21,0
18,1
17,0
18,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
18,1
19,1
21,1
17,0
18,0
25,1
24,1
19,0
21,0
25,0
24,1
24,0
21,1
24,1
24,1
21,0
24,0
47,1
47,0
48,1
47,1
47,0
48,0
47,1
47,0
47,1
48,1
48,0
47,0
47,1
47,0
47,1
47,0
47,1
47,0
47,1
47,0
47,1
47,0
48,1
47,1
48,0
47,0
47,1
47,0
48,1
48,0
48,1
48,0
47,1
47,0
47,1
47,0
48,1
47,1
48,0
47,0
48,1
47,1
46,1
47,0
48,0
46,0
46,1
47,1
46,0
48,1
47,0
48,0
47,1
47,0
47,1
46,1
46,0
47,0
47,1
47,0
47,1
48,1
46,1
48,0
45,1
47,0
46,0
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
46,1
45,1
46,0
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
43,1
42,1
29,1
42,0
29,0
37,1
43,0
38,1
38,0
37,0
38,1
38,0
39,1
38,1
38,0
39,0
39,1
39,0
39,1
40,1
39,0
40,0
40,1
39,1
40,0
40,1
40,0
39,0
39,1
39,0
39,1
38,1
39,0
37,1
29,1
38,0
42,1
43,1
37,0
29,0
42,0
43,0
45,1
45,0
45,1
45,0
43,1
43,0
45,1
45,0
46,1
46,0
45,1
46,1
46,0
45,0
45,1
46,1
46,0
45,0
46,1
45,1
46,0
45,0
46,1
45,1
45,0
46,0
46,1
46,0
46,1
46,0
46,1
46,0
46,1
46,0
46,1
46,0
46,1
45,1
46,0
45,0
45,1
45,0
45,1
46,1
43,1
46,0
28,1
45,0
27,1
43,0
28,0
26,1
25,1
27,0
21,1
26,0
19,1
25,0
21,0
18,1
19,0
17,1
17,0
18,0
17,0
17,0
17,0
17,1
17,0
17,0
18,1
18,0
18,1
18,0
17,1
18,1
18,0
17,0
17,1
18,1
17,0
17,1
18,0
18,1
17,0
18,0
17,1
18,1
18,0
18,1
18,0
17,0
17,1
17,0
18,1
17,1
18,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
18,1
18,0
18,1
17,0
18,0
17,1
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
18,1
17,0
18,0
17,1
17,0
16,1
17,0
16,0
16,1
16,0
17,1
17,0
17,1
18,1
17,0
18,0
18,1
17,1
17,0
17,1
17,0
18,0
18,1
18,0
18,1
19,1
21,1
18,0
24,1
19,0
21,0
24,0
24,0
24,1
24,0
24,1
24,0
24,1
24,0
24,1
21,1
24,0
19,1
18,1
21,0
19,0
17,0
18,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
18,1
18,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
18,1
18,0
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
18,1
17,0
18,0
17,0
19,1
18,1
17,0
18,0
21,1
25,1
26,1
19,0
21,0
25,0
26,0
26,1
25,1
26,0
21,1
25,0
22,1
23,1
21,0
22,0
2,1
23,0
3,1
3,0
23,1
1,1
22,1
2,0
1,0
23,0
21,1
22,0
24,1
21,0
24,0
24,1
24,0
24,1
24,0
24,1
21,1
22,1
24,0
21,0
21,1
22,0
21,0
21,1
21,0
21,1
21,0
22,1
22,0
22,1
22,0
21,1
22,1
21,0
22,0
23,1
23,0
23,1
1,1
2,1
23,0
2,0
1,0
3,1
2,1
2,0
3,0
3,1
2,1
2,0
2,1
2,0
4,1
4,0
2,1
2,0
4,1
4,0
4,1
3,0
4,0
4,1
4,0
4,1
4,1
4,0
5,1
4,0
6,1
5,0
6,0
7,1
8,1
9,1
7,0
8,0
14,1
13,1
14,0
13,0
9,0
10,1
10,0
13,1
14,1
13,0
16,1
14,0
15,1
16,0
14,1
15,0
13,1
14,0
14,1
13,0
13,1
14,0
14,1
15,1
8,1
13,0
9,1
9,0
9,1
14,0
7,1
15,0
8,0
7,0
9,0
10,1
10,0
6,1
6,0
6,1
6,0
6,1
6,0
6,1
6,0
6,1
6,0
6,1
8,1
7,1
6,0
7,0
8,0
16,1
15,1
17,1
16,0
17,0
15,0
17,1
18,1
18,0
17,0
17,1
18,1
18,0
18,1
18,0
16,1
16,0
17,0
16,1
16,0
17,1
17,0
17,1
16,1
15,1
8,1
16,0
17,0
7,1
15,0
6,1
6,0
7,0
15,1
16,1
8,0
17,1
15,0
16,0
17,0
17,0
17,1
17,0
16,1
15,1
15,0
14,1
17,0
16,0
14,0
13,1
13,0
14,1
8,1
1,1
7,1
14,0
7,0
8,0
23,1
1,0
23,0
22,1
22,0
22,1
22,0
22,1
22,0
22,1
22,0
1,1
23,1
7,1
8,1
1,0
23,0
9,1
8,0
7,0
9,0
9,1
8,1
9,0
7,1
6,0
7,0
15,1
8,0
16,1
17,1
16,0
18,1
15,0
18,0
18,1
18,0
18,1
17,0
18,0
17,1
16,1
8,1
16,0
17,0
15,1
15,0
1,1
7,1
1,0
7,0
8,0
8,1
7,1
8,0
7,0
9,1
9,0
14,1
15,1
14,0
16,1
17,1
16,0
15,0
16,1
15,1
8,1
9,1
16,0
7,1
17,0
15,0
9,0
8,0
3,1
4,1
7,0
3,0
3,1
4,0
1,1
3,0
23,1
1,0
23,0
1,1
23,1
8,1
7,1
23,0
1,0
8,0
7,0
6,1
6,1
6,0
8,1
7,1
6,0
9,1
8,0
16,1
7,0
15,1
9,0
16,0
17,1
15,0
17,0
17,1
18,1
19,1
17,0
21,1
18,0
24,1
25,1
19,0
21,0
26,1
25,0
24,0
26,0
28,1
27,1
28,0
43,1
27,0
43,0
49,1
48,1
49,0
47,1
48,0
47,0
47,1
48,1
49,1
47,0
49,1
48,0
48,1
49,0
48,0
47,1
47,0
48,1
49,1
49,0
48,0
46,1
45,1
45,0
49,1
46,0
48,1
49,0
49,1
46,1
46,1
48,0
49,0
45,1
45,1
46,0
46,1
46,0
46,1
45,0
45,1
45,0
45,1
46,0
46,1
46,0
45,0
45,1
46,1
46,0
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
46,1
46,0
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
46,1
46,0
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
46,1
46,0
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
45,0
45,1
46,1
46,0
46,1
45,0
46,0
45,1
46,1
46,0
45,0
45,1
45,0
45,1
46,1
46,0
46,1
46,0
46,1
46,0
45,0
45,1
45,0
45,1
45,0
45,1
49,1
42,1
43,1
28,1
49,0
27,1
42,0
43,0
45,0
27,0
26,1
28,0
25,1
24,1
26,0
19,1
21,1
25,0
18,1
24,0
19,0
17,1
21,0
18,0
17,0
17,1
16,1
17,0
17,1
17,0
16,0
16,1
17,0
16,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
16,1
17,0
17,0
16,0
17,0
17,0
17,1
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
16,1
16,0
17,0
16,1
16,0
17,0
17,0
16,1
17,0
17,0
16,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,1
16,1
17,0
16,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
16,1
17,0
17,0
15,1
17,0
17,1
15,0
18,1
17,0
16,0
17,0
17,0
17,1
18,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
16,1
17,0
16,0
16,1
17,0
17,0
16,0
17,0
16,1
17,0
16,0
16,1
17,1
16,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
16,1
17,0
16,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
16,1
17,0
16,0
17,0
16,1
17,1
17,0
16,0
17,0
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,1
16,1
15,1
16,0
17,0
16,1
17,0
17,0
16,0
17,1
15,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
16,1
15,1
8,1
9,1
17,0
15,0
16,0
9,0
16,1
15,1
8,0
17,0
17,1
15,0
16,0
17,0
16,1
15,1
17,0
8,1
16,0
17,0
16,1
8,0
17,0
17,1
17,0
16,0
15,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
16,1
16,0
16,1
17,0
17,1
16,0
16,1
17,0
17,0
17,0
16,0
17,0
17,0
17,0
16,1
17,0
17,0
16,0
16,1
16,0
16,1
17,1
16,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
16,1
17,0
17,0
17,0
16,0
16,1
17,0
17,1
18,1
16,0
17,0
17,0
17,0
17,1
17,0
17,1
18,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
16,1
17,0
16,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,1
17,0
16,1
17,0
15,1
17,0
15,0
17,0
17,1
18,1
16,0
17,0
17,0
18,0
17,0
17,1
17,0
17,1
18,1
18,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
18,1
17,0
18,0
17,1
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
16,1
17,1
17,0
16,0
17,0
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,1
16,1
17,0
17,1
16,0
16,1
17,0
17,1
17,0
16,0
17,0
17,1
17,0
17,0
17,1
17,0
17,1
16,1
17,0
16,0
16,1
16,0
17,1
16,1
16,0
17,0
16,1
16,0
16,1
15,1
15,0
16,0
16,1
16,0
16,1
15,1
17,1
15,0
16,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
17,0
17,1
17,0
16,1
17,1
16,0
18,1
18,0
16,1
17,0
16,0
16,1
17,1
16,0
17,0
17,1
17,0
17,1
18,1
16,1
18,0
16,0
17,0
16,1
16,1
17,1
16,0
17,0
16,0
16,1
17,1
16,0
18,1
17,0
18,0
18,1
17,1
18,0
16,1
17,0
16,0
16,1
17,1
16,0
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,1
16,1
17,0
16,0
16,1
15,1
15,0
16,0
16,1
15,1
17,1
15,0
16,0
18,1
18,0
16,1
17,0
16,0
16,1
16,0
16,1
17,1
16,0
17,0
17,1
17,0
16,1
16,0
16,0
16,1
16,1
16,0
16,1
16,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
16,1
17,0
16,0
16,1
17,1
16,0
18,1
18,0
16,1
17,0
16,0
16,1
16,0
16,1
16,0
16,1
16,0
16,1
16,0
16,1
16,0
16,1
15,1
16,0
16,1
15,0
16,1
16,1
16,1
17,1
16,0
16,0
18,1
19,1
19,0
16,1
18,0
17,0
16,0
16,1
17,1
16,0
18,1
18,0
17,0
17,1
17,0
17,1
17,0
17,0
17,1
17,1
17,0
17,1
16,1
17,0
17,1
15,1
17,0
17,1
15,0
16,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,0
17,1
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
18,1
17,1
17,0
18,0
17,1
17,0
17,1
17,0
17,1
16,1
16,0
16,1
16,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,0
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,1
17,0
17,0
17,1
16,1
17,0
16,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
16,1
17,0
17,1
16,0
17,0
17,0
17,0
17,1
17,1
17,0
17,0
17,1
17,0
17,1
17,0
17,1
16,1
15,1
8,1
17,0
16,0
9,1
9,0
7,1
15,0
16,1
15,1
7,0
8,0
17,1
16,0
15,0
17,0
17,1
17,0
18,1
17,1
18,0
17,0
17,0
17,0
17,0
17,1
17,0
17,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
18,1
17,0
18,0
18,1
17,1
18,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
16,1
17,1
16,0
17,0
17,1
16,1
15,1
15,0
16,0
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
17,0
17,1
16,1
17,0
18,1
17,1
16,0
17,0
17,1
18,0
16,1
17,0
16,0
16,1
17,1
16,0
17,0
17,1
17,0
17,1
18,1
19,1
21,1
17,0
18,0
22,1
1,1
19,0
23,1
7,1
6,1
21,0
22,0
23,0
8,1
23,1
6,0
22,1
7,0
8,0
1,0
24,1
23,0
21,1
25,1
22,0
26,1
21,0
26,0
25,0
27,1
24,0
28,1
43,1
27,0
28,0
49,1
48,1
43,0
49,0
49,1
48,0
49,0
46,1
46,0
46,1
49,1
47,1
47,0
49,0
46,0
49,1
49,0
45,1
49,1
45,0
46,1
45,1
49,0
46,0
46,1
46,0
45,0
46,1
45,1
46,0
45,0
45,1
45,0
45,1
43,1
45,0
